storkreds_nummer,storkreds,opstillingskreds_dagi_id,opstillingskreds,afstemningsområde_dagi_id,afstemningsområde,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,146,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,49,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,97,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,4,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,14,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,50,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,92,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,119,0,
10,Nordjylland,403592,Brønderslev,701540,Nørhalne,2026-03-24 20:46:21,,ForeløbigOptælling,1153,1168,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,157,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,40,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,56,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,91,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,124,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,6,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,37,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,19,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,20,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,217,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,55,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,140,0,
10,Nordjylland,403592,Brønderslev,703310,Saltum,2026-03-24 20:36:35,,ForeløbigOptælling,829,841,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,24,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,76,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,37,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,26,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,77,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,10,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,257,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,65,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,27,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,18,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,127,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,166,0,
10,Nordjylland,403592,Brønderslev,707638,Skovsgård,2026-03-24 20:49:51,,ForeløbigOptælling,899,909,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,13,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,20,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,38,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,14,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,122,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,175,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,13,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,16,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,154,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,53,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,30,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,58,0,
10,Nordjylland,403592,Brønderslev,704750,Thorup,2026-03-24 20:06:16,,ForeløbigOptælling,703,707,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,10,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,65,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,43,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,70,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,26,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,171,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,26,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,55,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,59,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,27,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,131,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,35,0,
10,Nordjylland,403592,Brønderslev,709250,Tranum,2026-03-24 20:13:18,,ForeløbigOptælling,723,729,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,15,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,129,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,97,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,11,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,22,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,53,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,183,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,37,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,29,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,11,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,49,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,33,0,
10,Nordjylland,403592,Brønderslev,703196,Trekroner,2026-03-24 20:13:48,,ForeløbigOptælling,661,665,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,7,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,260,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,10,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,20,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,30,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,51,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,42,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,50,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,108,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,35,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,123,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,11,0,
10,Nordjylland,403592,Brønderslev,711896,Vedsted,2026-03-24 20:31:49,,ForeløbigOptælling,745,751,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,5,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,34,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,32,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,71,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,8,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,6,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,102,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,33,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,14,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,19,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,8,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,5,0,
10,Nordjylland,403592,Brønderslev,749357,V. Hjermitslev,2026-03-24 19:57:30,,ForeløbigOptælling,336,338,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,4,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,117,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,6,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,18,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,55,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,12,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,31,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,41,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,16,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,80,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,185,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,5,0,
10,Nordjylland,403592,Brønderslev,749358,Ørebro,2026-03-24 19:58:30,,ForeløbigOptælling,580,589,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,14,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,98,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,34,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,127,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,196,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,45,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,65,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,77,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,193,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,104,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,58,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,109,0,
5,Sjælland,403631,Kalundborg,701026,Buerup,2026-03-24 20:30:50,,ForeløbigOptælling,1130,1142,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,24,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,53,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,99,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,170,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,97,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,150,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,21,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,107,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,10,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,18,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,44,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,47,0,
5,Sjælland,403631,Kalundborg,702322,Gierslev,2026-03-24 20:52:22,,ForeløbigOptælling,896,916,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,80,0,
5,Sjælland,403631,Kalundborg,707012,Gørlev,2026-03-24 20:45:36,,ForeløbigOptælling,1857,1897,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,48,0,
5,Sjælland,403631,Kalundborg,707012,Gørlev,2026-03-24 20:45:36,,ForeløbigOptælling,1857,1897,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,436,0,
5,Sjælland,403631,Kalundborg,707012,Gørlev,2026-03-24 20:45:36,,ForeløbigOptælling,1857,1897,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,15,0,
