id,navn,stemmeseddel_navn,parti,storkreds,opstillingskredse
1c8d80b3-7bbf-4bd5-8a43-ff40b5eb8ec6,Lisbeth Ivanhoe Andersen,Lisbeth Ivanhoe,Enhedslisten,Østjylland,"['Aarhus Syd', 'Aarhus Øst', 'Skanderborg', 'Favrskov', 'Hedensted', 'Randers Nord', 'Aarhus Nord', 'Aarhus Vest', 'Randers Syd', 'Horsens', 'Djurs']"
a8f244c8-1828-4064-852c-5670f0345693,Kristjar Skajaa,Kristjar Skajaa,Enhedslisten,Østjylland,"['Aarhus Vest', 'Randers Syd', 'Aarhus Øst', 'Aarhus Syd', 'Skanderborg', 'Horsens', 'Hedensted', 'Randers Nord', 'Favrskov', 'Aarhus Nord', 'Djurs']"
dcb87a79-4e0b-4533-aa0d-be959286106b,Hanne Maria Temponeras,Maria Temponeras,Enhedslisten,Østjylland,"['Randers Syd', 'Aarhus Øst', 'Djurs', 'Aarhus Nord', 'Aarhus Syd', 'Aarhus Vest', 'Horsens', 'Randers Nord', 'Skanderborg', 'Hedensted', 'Favrskov']"
e99fed4a-6078-4243-a237-c767f42df7e9,Jens Martin Greve Laursen,Martin Laursen,Enhedslisten,Østjylland,"['Djurs', 'Hedensted', 'Aarhus Øst', 'Randers Syd', 'Skanderborg', 'Aarhus Nord', 'Aarhus Syd', 'Randers Nord', 'Horsens', 'Aarhus Vest', 'Favrskov']"
f1a65853-d6a7-4f84-9704-a1783ea06f16,Dennis Munk Lionett,Dennis Munk,Enhedslisten,Østjylland,"['Skanderborg', 'Horsens', 'Aarhus Vest', 'Aarhus Nord', 'Hedensted', 'Randers Nord', 'Djurs', 'Aarhus Øst', 'Favrskov', 'Aarhus Syd', 'Randers Syd']"
16eae56d-a60e-4421-8ab2-a0ec424dfe27,Tina Kjær,Tina Kjær,Alternativet,Østjylland,"['Hedensted', 'Randers Syd', 'Horsens', 'Aarhus Syd', 'Aarhus Vest', 'Aarhus Øst', 'Aarhus Nord', 'Skanderborg', 'Djurs', 'Favrskov', 'Randers Nord']"
515821bd-e044-4042-a808-8197e3771edd,Thomas Quist Mortensen,Thomas Quist Mortensen,Alternativet,Østjylland,"['Aarhus Nord', 'Hedensted', 'Skanderborg', 'Favrskov', 'Randers Syd', 'Randers Nord', 'Aarhus Øst', 'Aarhus Vest', 'Aarhus Syd', 'Djurs', 'Horsens']"
63110ad4-bbc4-4f7f-b3af-dead6d0cbfd5,Nikoline Erbs Hillers-Bendtsen,Nikoline Erbs Hillers-Bendtsen,Alternativet,Østjylland,"['Horsens', 'Djurs', 'Aarhus Nord', 'Aarhus Syd', 'Hedensted', 'Favrskov', 'Randers Nord', 'Aarhus Øst', 'Randers Syd', 'Aarhus Vest', 'Skanderborg']"
6a8a0708-0634-4119-86f1-9f266e8bb75a,Gitte Dreier Jacobsen,Gitte Dreier Jacobsen,Alternativet,Østjylland,"['Aarhus Vest', 'Hedensted', 'Horsens', 'Aarhus Syd', 'Randers Syd', 'Randers Nord', 'Aarhus Øst', 'Aarhus Nord', 'Skanderborg', 'Favrskov', 'Djurs']"
6f9285ee-5a56-4a3d-8161-ea3122bce9a6,Anna Astrid Hansen Calero,Anna Calero,Alternativet,Østjylland,"['Djurs', 'Skanderborg', 'Favrskov', 'Aarhus Vest', 'Randers Nord', 'Horsens', 'Aarhus Nord', 'Hedensted', 'Randers Syd', 'Aarhus Øst', 'Aarhus Syd']"
7977cb4d-f631-4f2c-8222-9ee909ea7163,Mads Damgaard Mortensen,Mads Damgaard Mortensen,Alternativet,Østjylland,"['Horsens', 'Aarhus Syd', 'Skanderborg', 'Aarhus Nord', 'Aarhus Vest', 'Hedensted', 'Favrskov', 'Djurs', 'Randers Nord', 'Aarhus Øst', 'Randers Syd']"
853b9789-cd33-4349-8326-7600a0cbf1f7,Torsten Gejl,Torsten Gejl,Alternativet,Østjylland,"['Hedensted', 'Horsens', 'Aarhus Øst', 'Djurs', 'Favrskov', 'Randers Nord', 'Aarhus Syd', 'Skanderborg', 'Aarhus Vest', 'Aarhus Nord', 'Randers Syd']"
8b8cbdd9-1b0f-44ba-922a-c4a077b28057,Lissi Bagge,Lissi Bagge,Alternativet,Østjylland,"['Skanderborg', 'Randers Syd', 'Hedensted', 'Favrskov', 'Aarhus Nord', 'Djurs', 'Randers Nord', 'Aarhus Øst', 'Horsens', 'Aarhus Syd', 'Aarhus Vest']"
94da0aa5-7b90-4ecd-a723-079daae8e71e,Kim Sørensen,Kim Sørensen,Alternativet,Østjylland,"['Aarhus Syd', 'Aarhus Nord', 'Djurs', 'Randers Nord', 'Horsens', 'Hedensted', 'Aarhus Øst', 'Favrskov', 'Aarhus Vest', 'Randers Syd', 'Skanderborg']"
97b3cb21-837a-443d-823c-65eab0339d82,Hanne Kirstine Mortensen,Hanne K. Mortensen,Alternativet,Østjylland,"['Randers Nord', 'Aarhus Vest', 'Aarhus Øst', 'Horsens', 'Aarhus Nord', 'Hedensted', 'Favrskov', 'Skanderborg', 'Djurs', 'Aarhus Syd', 'Randers Syd']"
9c0043d0-957b-4b82-bb89-cf6ceaf5cb88,Pernille Skærsø,Pernille Skærsø,Alternativet,Østjylland,"['Djurs', 'Favrskov', 'Aarhus Øst', 'Aarhus Vest', 'Hedensted', 'Randers Syd', 'Skanderborg', 'Aarhus Syd', 'Horsens', 'Randers Nord', 'Aarhus Nord']"
ac7b4f70-149c-441c-807b-5374ea6b02b6,Steffen Hedegaard Attermann Brinch,Steffen Hedegaard Attermann Brinch,Alternativet,Østjylland,"['Horsens', 'Aarhus Øst', 'Aarhus Nord', 'Djurs', 'Aarhus Syd', 'Randers Nord', 'Favrskov', 'Skanderborg', 'Aarhus Vest', 'Hedensted', 'Randers Syd']"
b09c272b-b691-4832-aba2-9ca9287b292a,Thor Clasen Jonasen,Thor Clasen Jonasen,Alternativet,Østjylland,"['Aarhus Vest', 'Djurs', 'Hedensted', 'Aarhus Øst', 'Skanderborg', 'Horsens', 'Randers Nord', 'Randers Syd', 'Aarhus Syd', 'Favrskov', 'Aarhus Nord']"
cac06c06-29a7-4ba5-b1c2-69a11c32554f,Tenna Duch Schaldemose,Tenna Duch Schaldemose,Alternativet,Østjylland,"['Horsens', 'Aarhus Vest', 'Aarhus Syd', 'Hedensted', 'Favrskov', 'Randers Syd', 'Randers Nord', 'Aarhus Nord', 'Aarhus Øst', 'Skanderborg', 'Djurs']"
d4aef58f-1879-4320-9fc4-8db91639cb4a,Bjørn Olsen,Bjørn Olsen,Alternativet,Østjylland,"['Randers Syd', 'Aarhus Nord', 'Hedensted', 'Aarhus Syd', 'Aarhus Vest', 'Randers Nord', 'Favrskov', 'Djurs', 'Skanderborg', 'Aarhus Øst', 'Horsens']"
e2e2d547-9870-4992-99aa-4e46bde889b7,Juma Nellemann Kruse,Juma Nellemann Kruse,Alternativet,Østjylland,"['Aarhus Syd', 'Skanderborg', 'Favrskov', 'Djurs', 'Aarhus Vest', 'Horsens', 'Randers Syd', 'Hedensted', 'Randers Nord', 'Aarhus Øst', 'Aarhus Nord']"
e8ed81f6-76b7-48ed-9a2d-f0c9c3be21e7,Thomas Due Nielsen,Thomas Due Nielsen,Alternativet,Østjylland,"['Horsens', 'Randers Nord', 'Aarhus Nord', 'Djurs', 'Skanderborg', 'Hedensted', 'Aarhus Øst', 'Aarhus Syd', 'Aarhus Vest', 'Randers Syd', 'Favrskov']"
fca0af69-5750-40b6-8f31-6625a545f207,Karina Elena Enig Konrad,Karina Konrad,Alternativet,Østjylland,"['Aarhus Vest', 'Favrskov', 'Hedensted', 'Aarhus Syd', 'Randers Nord', 'Randers Syd', 'Djurs', 'Skanderborg', 'Aarhus Øst', 'Aarhus Nord', 'Horsens']"
fca8056e-7413-4896-9583-59baab01f85b,Marcus Bech Pedersen,Marcus Bech Pedersen,Alternativet,Østjylland,"['Aarhus Syd', 'Aarhus Vest', 'Favrskov', 'Randers Nord', 'Aarhus Øst', 'Randers Syd', 'Djurs', 'Hedensted', 'Aarhus Nord', 'Horsens', 'Skanderborg']"
fe1af2a4-2adb-4350-b08c-2d466c5d6cbc,Sasja Elkjær Krogsdal,Sasja Elkjær Krogsdal,Alternativet,Østjylland,"['Randers Syd', 'Djurs', 'Aarhus Øst', 'Aarhus Vest', 'Aarhus Nord', 'Hedensted', 'Horsens', 'Randers Nord', 'Aarhus Syd', 'Favrskov', 'Skanderborg']"
103a930b-e3b5-440a-9926-c2692928da64,Søren Skjold Andersen,Søren Skjold Andersen,Udenfor parti,Østjylland,"['Randers Syd', 'Aarhus Øst', 'Favrskov', 'Horsens', 'Aarhus Nord', 'Aarhus Syd', 'Aarhus Vest', 'Skanderborg', 'Hedensted', 'Djurs', 'Randers Nord']"
0b85d789-2907-42bb-986e-0f8278b01fd1,Erik Poul Jensen,Erik Jensen,Socialdemokratiet,København,"['Brønshøj', 'Indre By', 'Bispebjerg', 'Sundbyøster', 'Valby', 'Falkoner', 'Slots', 'Nørrebro', 'Østerbro', 'Vesterbro', 'Tårnby', 'Sundbyvester']"
0f9c9cb8-4950-493a-9dc7-f99c176155d4,Emilla Møller-Petersen,Emilla Møller,Socialdemokratiet,København,"['Bispebjerg', 'Østerbro', 'Tårnby', 'Sundbyvester', 'Valby', 'Vesterbro', 'Nørrebro', 'Falkoner', 'Brønshøj', 'Indre By', 'Slots', 'Sundbyøster']"
1b560545-4b00-4fe8-964f-3274745a969b,Jarl Sebastian Feyling,Jarl Feyling,Socialdemokratiet,København,"['Brønshøj', 'Vesterbro', 'Falkoner', 'Østerbro', 'Tårnby', 'Sundbyøster', 'Slots', 'Valby', 'Bispebjerg', 'Nørrebro', 'Sundbyvester', 'Indre By']"
54817759-fcfc-46f9-a901-801146dd41ad,Peter Hummelgaard Thomsen,Peter Hummelgaard,Socialdemokratiet,København,"['Sundbyøster', 'Vesterbro', 'Indre By', 'Østerbro', 'Sundbyvester', 'Brønshøj', 'Falkoner', 'Nørrebro', 'Slots', 'Tårnby', 'Valby', 'Bispebjerg']"
66bee9c5-cb53-443e-ba81-b92ecfc2ec26,Anne Sophie Hæstorp Andersen,Sophie Hæstorp Andersen,Socialdemokratiet,København,"['Bispebjerg', 'Brønshøj', 'Indre By', 'Valby', 'Vesterbro', 'Falkoner', 'Tårnby', 'Sundbyøster', 'Østerbro', 'Slots', 'Nørrebro', 'Sundbyvester']"
91de8e10-3f72-4e28-8301-60f96ee4c52c,Asbjørn Jensen Reissmann,Asbjørn Reissmann,Socialdemokratiet,København,"['Valby', 'Falkoner', 'Vesterbro', 'Sundbyvester', 'Bispebjerg', 'Sundbyøster', 'Indre By', 'Slots', 'Brønshøj', 'Tårnby', 'Østerbro', 'Nørrebro']"
940e93c6-7769-4e30-b35a-53ba11169180,Stig Vigan Strecker Ekman,Stig Ekman,Socialdemokratiet,København,"['Valby', 'Vesterbro', 'Slots', 'Sundbyvester', 'Falkoner', 'Indre By', 'Tårnby', 'Sundbyøster', 'Brønshøj', 'Nørrebro', 'Bispebjerg', 'Østerbro']"
a2d1cde3-4397-4b8b-b5a1-2b3cb3aca381,Yildiz Holm Akdogan,Yildiz Akdogan,Socialdemokratiet,København,"['Tårnby', 'Indre By', 'Bispebjerg', 'Brønshøj', 'Valby', 'Sundbyvester', 'Falkoner', 'Østerbro', 'Sundbyøster', 'Slots', 'Nørrebro', 'Vesterbro']"
dc6857e5-5c8f-419b-ac8d-070c9c5872b2,Ida Margrete Meier Auken,Ida Auken,Socialdemokratiet,København,"['Sundbyvester', 'Bispebjerg', 'Østerbro', 'Nørrebro', 'Slots', 'Brønshøj', 'Falkoner', 'Tårnby', 'Valby', 'Indre By', 'Vesterbro', 'Sundbyøster']"
dcb22a53-5747-4c8f-a630-e9e411809d2d,Camilla Hoffmann Imms,Camilla Hoffmann,Socialdemokratiet,København,"['Brønshøj', 'Bispebjerg', 'Vesterbro', 'Tårnby', 'Indre By', 'Nørrebro', 'Slots', 'Valby', 'Sundbyvester', 'Østerbro', 'Sundbyøster', 'Falkoner']"
e09923da-aa01-42bb-b59e-ddbf99bddb7d,Marcus Aaron Victor Vesterager Lind,Marcus Vesterager,Socialdemokratiet,København,"['Falkoner', 'Nørrebro', 'Tårnby', 'Indre By', 'Sundbyøster', 'Brønshøj', 'Valby', 'Sundbyvester', 'Østerbro', 'Slots', 'Bispebjerg', 'Vesterbro']"
f89bc8e4-3b14-4259-b375-a72d006fc349,Mette Reissmann,Mette Reissmann,Socialdemokratiet,København,"['Brønshøj', 'Bispebjerg', 'Vesterbro', 'Tårnby', 'Sundbyvester', 'Falkoner', 'Indre By', 'Slots', 'Valby', 'Sundbyøster', 'Østerbro', 'Nørrebro']"
01650e0c-6df3-4870-b7eb-6966e82b7556,Samira Nawa Amini,Samira Nawa,Radikale,København,"['Nørrebro', 'Sundbyvester', 'Slots', 'Falkoner', 'Indre By', 'Valby', 'Tårnby', 'Sundbyøster', 'Bispebjerg', 'Østerbro', 'Vesterbro', 'Brønshøj']"
0d0e4b43-20bb-48cb-a3c1-34b6ded144c7,Magnus Gustav da Silva Georg Jensen,Magnus Georg Jensen,Radikale,København,"['Vesterbro', 'Bispebjerg', 'Brønshøj', 'Tårnby', 'Valby', 'Nørrebro', 'Østerbro', 'Indre By', 'Falkoner', 'Sundbyvester', 'Slots', 'Sundbyøster']"
12b4a43a-19f1-49ea-a800-8cc76f10e735,Thomas Markmann-Hansen,Thomas Markmann,Radikale,København,"['Vesterbro', 'Bispebjerg', 'Falkoner', 'Sundbyvester', 'Slots', 'Indre By', 'Tårnby', 'Valby', 'Østerbro', 'Brønshøj', 'Nørrebro', 'Sundbyøster']"
1437e1fd-269e-4da2-9559-bc1eb23c95cf,Frederik Johan Rosberg,Frederik Rosberg,Radikale,København,"['Sundbyøster', 'Indre By', 'Sundbyvester', 'Valby', 'Bispebjerg', 'Vesterbro', 'Falkoner', 'Slots', 'Østerbro', 'Brønshøj', 'Nørrebro', 'Tårnby']"
29d15943-6318-46f7-8610-87f8330edfd4,Maria Georgi Sloth,Maria Georgi Sloth,Radikale,København,"['Østerbro', 'Tårnby', 'Vesterbro', 'Sundbyvester', 'Valby', 'Indre By', 'Sundbyøster', 'Slots', 'Falkoner', 'Bispebjerg', 'Brønshøj', 'Nørrebro']"
3e92fd1b-e45c-4102-9e6d-2445bd5b2f63,Anne-Sofie Brødsgaard Sadolin,Anne-Sofie Sadolin,Radikale,København,"['Vesterbro', 'Valby', 'Tårnby', 'Nørrebro', 'Indre By', 'Sundbyvester', 'Slots', 'Sundbyøster', 'Bispebjerg', 'Brønshøj', 'Østerbro', 'Falkoner']"
56fdd545-297b-4dec-82dd-4f1fd11c5e1b,Marianne Just Mortensen,Marianne Mortensen,Radikale,København,"['Indre By', 'Tårnby', 'Brønshøj', 'Vesterbro', 'Valby', 'Slots', 'Nørrebro', 'Bispebjerg', 'Sundbyøster', 'Østerbro', 'Falkoner', 'Sundbyvester']"
8e5ba001-adc3-4983-9ca1-697a42b82ec6,Thomas Rohden,Thomas Rohden,Radikale,København,"['Brønshøj', 'Tårnby', 'Østerbro', 'Sundbyøster', 'Slots', 'Falkoner', 'Vesterbro', 'Bispebjerg', 'Valby', 'Sundbyvester', 'Indre By', 'Nørrebro']"
a14b21e5-e87f-4976-b40b-635a95b6f249,Julie Katinka Herdal,Julie Herdal,Radikale,København,"['Indre By', 'Brønshøj', 'Østerbro', 'Sundbyvester', 'Nørrebro', 'Valby', 'Bispebjerg', 'Tårnby', 'Slots', 'Sundbyøster', 'Falkoner', 'Vesterbro']"
a841b3af-c11a-4cf6-a06f-e899abca77a6,Mikkel Senna Odoom,Mikkel Senna Odoom,Radikale,København,"['Sundbyvester', 'Nørrebro', 'Valby', 'Brønshøj', 'Sundbyøster', 'Slots', 'Bispebjerg', 'Vesterbro', 'Tårnby', 'Falkoner', 'Østerbro', 'Indre By']"
b640656d-929c-4441-b1b0-a41ec9de7c36,Helene Langager,Helene Langager,Radikale,København,"['Indre By', 'Sundbyøster', 'Slots', 'Østerbro', 'Valby', 'Sundbyvester', 'Bispebjerg', 'Tårnby', 'Falkoner', 'Brønshøj', 'Nørrebro', 'Vesterbro']"
e8410828-6468-47ea-b5ce-8a6898d18468,Emil Moselund Østergaard,Emil Moselund,Radikale,København,"['Sundbyøster', 'Sundbyvester', 'Indre By', 'Østerbro', 'Slots', 'Nørrebro', 'Brønshøj', 'Tårnby', 'Valby', 'Falkoner', 'Bispebjerg', 'Vesterbro']"
17a777ca-c44b-4475-9557-7c51e71b0831,Karen Helene Ovesen Fagerhøj,Helene Fagerhøj,Konservative,København,"['Valby', 'Sundbyvester', 'Vesterbro', 'Falkoner', 'Indre By', 'Nørrebro', 'Sundbyøster', 'Bispebjerg', 'Brønshøj', 'Tårnby', 'Østerbro', 'Slots']"
1f354d99-b590-48c3-9641-d33db91c02fe,Line Ervolder Christensen,Line Ervolder,Konservative,København,"['Falkoner', 'Bispebjerg', 'Nørrebro', 'Østerbro', 'Brønshøj', 'Vesterbro', 'Slots', 'Valby', 'Sundbyvester', 'Sundbyøster', 'Indre By', 'Tårnby']"
2b647934-1ab5-474d-91d8-7973eae8791f,Nikolaj Bøgh,Nikolaj Bøgh,Konservative,København,"['Sundbyøster', 'Tårnby', 'Østerbro', 'Brønshøj', 'Nørrebro', 'Slots', 'Valby', 'Falkoner', 'Indre By', 'Vesterbro', 'Sundbyvester', 'Bispebjerg']"
46b1e1fb-5780-43e4-8057-aa1d28aba8c2,Anders Engelbrecht Storgaard,Anders Storgaard,Konservative,København,"['Indre By', 'Vesterbro', 'Nørrebro', 'Bispebjerg', 'Slots', 'Falkoner', 'Sundbyvester', 'Valby', 'Brønshøj', 'Østerbro', 'Tårnby', 'Sundbyøster']"
57bab092-dad0-406e-a2fb-a158d71e1744,Lasse Vogel Andersen,Lasse Vogel Andersen,Konservative,København,"['Falkoner', 'Bispebjerg', 'Nørrebro', 'Tårnby', 'Brønshøj', 'Sundbyøster', 'Valby', 'Østerbro', 'Vesterbro', 'Sundbyvester', 'Indre By', 'Slots']"
68859893-68a7-4020-92d0-0f51fa1bc7d3,Anders Havelund Krøyer,Anders Havelund Krøyer,Konservative,København,"['Sundbyvester', 'Østerbro', 'Brønshøj', 'Valby', 'Bispebjerg', 'Falkoner', 'Nørrebro', 'Sundbyøster', 'Slots', 'Vesterbro', 'Indre By', 'Tårnby']"
70a2182c-a73d-4fc0-9b19-70049af88275,Rasmus Thorup Bjergegaard,Rasmus Bjergegaard,Konservative,København,"['Sundbyvester', 'Vesterbro', 'Sundbyøster', 'Brønshøj', 'Nørrebro', 'Tårnby', 'Slots', 'Valby', 'Østerbro', 'Falkoner', 'Bispebjerg', 'Indre By']"
886774b8-4820-4b98-8f31-759c724857ad,Pernille Birch,Pernille Birch,Konservative,København,"['Østerbro', 'Tårnby', 'Indre By', 'Sundbyvester', 'Vesterbro', 'Falkoner', 'Valby', 'Nørrebro', 'Slots', 'Bispebjerg', 'Sundbyøster', 'Brønshøj']"
9a280bd3-2d61-4c99-a4be-bd2d6d22e713,Niels Peter Alexander David Bang von Obelitz Ravn,Niels Peder Ravn,Konservative,København,"['Indre By', 'Falkoner', 'Brønshøj', 'Sundbyøster', 'Tårnby', 'Bispebjerg', 'Slots', 'Sundbyvester', 'Vesterbro', 'Valby', 'Østerbro', 'Nørrebro']"
b04e5cb3-d2b9-4b8d-89fd-71a3536e97a1,Helle Caroline Elfelt Bonnesen,Helle Bonnesen,Konservative,København,"['Tårnby', 'Brønshøj', 'Nørrebro', 'Slots', 'Sundbyvester', 'Falkoner', 'Valby', 'Østerbro', 'Vesterbro', 'Indre By', 'Bispebjerg', 'Sundbyøster']"
ea68144c-4fc1-4d34-b92e-3c2df2f02038,Carina Viktoria Young Sandbæk Høedt,Carina Høedt,Konservative,København,"['Falkoner', 'Slots', 'Sundbyvester', 'Vesterbro', 'Indre By', 'Valby', 'Østerbro', 'Tårnby', 'Nørrebro', 'Bispebjerg', 'Sundbyøster', 'Brønshøj']"
eeaf84d2-5ac9-4c23-95f9-cb85067e17b8,Mia Tang,Mia Tang,Konservative,København,"['Sundbyvester', 'Nørrebro', 'Indre By', 'Falkoner', 'Sundbyøster', 'Valby', 'Bispebjerg', 'Brønshøj', 'Vesterbro', 'Slots', 'Østerbro', 'Tårnby']"
0c363d37-cef1-41fd-bf66-91898d976ea2,Cecilie Louise Balbay Holdt,Cecilie Louise Balbay Holdt,SF,København,"['Falkoner', 'Valby', 'Brønshøj', 'Nørrebro', 'Tårnby', 'Bispebjerg', 'Vesterbro', 'Sundbyøster', 'Østerbro', 'Indre By', 'Slots', 'Sundbyvester']"
15efb76f-9ab4-462e-bd5b-ffdfb6148fc2,Nanna Kaasgaard Bonde,Nanna Bonde,SF,København,"['Vesterbro', 'Nørrebro', 'Østerbro', 'Brønshøj', 'Falkoner', 'Slots', 'Indre By', 'Sundbyvester', 'Valby', 'Bispebjerg', 'Sundbyøster', 'Tårnby']"
1dbb101c-67fa-4b0c-829b-e3f002982883,Halime Oguz,Halime Oguz,SF,København,"['Tårnby', 'Slots', 'Valby', 'Østerbro', 'Nørrebro', 'Vesterbro', 'Bispebjerg', 'Sundbyøster', 'Sundbyvester', 'Falkoner', 'Indre By', 'Brønshøj']"
1ff36c1c-ef6d-4a48-8df3-e11bc222831b,Sadek Al-Amood,Sadek Al-Amood,SF,København,"['Nørrebro', 'Indre By', 'Brønshøj', 'Falkoner', 'Sundbyvester', 'Østerbro', 'Slots', 'Bispebjerg', 'Vesterbro', 'Sundbyøster', 'Tårnby', 'Valby']"
4071a822-f99d-41e1-8c2e-287257604dcd,Sammy Mikkel Christensen,Mikkel Sammy Christensen,SF,København,"['Indre By', 'Brønshøj', 'Sundbyvester', 'Valby', 'Bispebjerg', 'Østerbro', 'Nørrebro', 'Sundbyøster', 'Slots', 'Falkoner', 'Tårnby', 'Vesterbro']"
6015fbce-5228-4a3f-9c8a-0022c6b955bb,Carl Valentin Lehrmann,Carl Valentin,SF,København,"['Østerbro', 'Tårnby', 'Valby', 'Indre By', 'Sundbyvester', 'Slots', 'Falkoner', 'Sundbyøster', 'Nørrebro', 'Bispebjerg', 'Vesterbro', 'Brønshøj']"
8263914d-66d1-4a8a-8fe4-15699c18bc5b,Kasper Nordborg Kiær,Kasper Nordborg Kiær,SF,København,"['Vesterbro', 'Sundbyøster', 'Falkoner', 'Sundbyvester', 'Bispebjerg', 'Tårnby', 'Slots', 'Indre By', 'Brønshøj', 'Valby', 'Østerbro', 'Nørrebro']"
88a84779-33f4-4ab7-a0d3-8eb2258ab2a9,Bjarke Bisgaard Yolal,Bjarke Bisgaard Yolal,SF,København,"['Slots', 'Bispebjerg', 'Tårnby', 'Valby', 'Østerbro', 'Nørrebro', 'Sundbyøster', 'Sundbyvester', 'Falkoner', 'Brønshøj', 'Vesterbro', 'Indre By']"
c12bead9-9c77-430c-98ce-64bd2b3c24cf,Morten Bering,Morten Bering,SF,København,"['Bispebjerg', 'Indre By', 'Vesterbro', 'Slots', 'Falkoner', 'Brønshøj', 'Nørrebro', 'Sundbyvester', 'Valby', 'Tårnby', 'Østerbro', 'Sundbyøster']"
f50f58cd-0ce2-4047-b87b-152c40a3de10,Rune Stumbrys Palm,Rune Palm,SF,København,"['Valby', 'Nørrebro', 'Slots', 'Brønshøj', 'Tårnby', 'Bispebjerg', 'Østerbro', 'Vesterbro', 'Sundbyvester', 'Sundbyøster', 'Indre By', 'Falkoner']"
fec216bd-eae4-46d4-be33-17e0a056be52,Lisbeth Bech-Nielsen,Lisbeth Bech-Nielsen,SF,København,"['Sundbyøster', 'Sundbyvester', 'Vesterbro', 'Slots', 'Falkoner', 'Bispebjerg', 'Østerbro', 'Valby', 'Tårnby', 'Brønshøj', 'Indre By', 'Nørrebro']"
51342b3a-bf39-4830-8321-c022ef529833,Flemming Steenlykke,Flemming Steenlykke,Borgernes Parti,København,"['Vesterbro', 'Brønshøj', 'Slots', 'Valby', 'Falkoner', 'Sundbyvester', 'Sundbyøster', 'Indre By', 'Tårnby', 'Østerbro', 'Nørrebro', 'Bispebjerg']"
957fb1cf-be07-4f87-8291-e0222c93d9c3,Rikke Lydehøj Hansen,Rikke Hansen,Borgernes Parti,København,"['Sundbyøster', 'Nørrebro', 'Brønshøj', 'Falkoner', 'Østerbro', 'Indre By', 'Bispebjerg', 'Vesterbro', 'Tårnby', 'Valby', 'Slots', 'Sundbyvester']"
1482d053-3f51-4e02-a888-ae81b353260b,Merete Riisager Andersen,Merete Riisager,Liberal Alliance,København,"['Vesterbro', 'Slots', 'Brønshøj', 'Østerbro', 'Bispebjerg', 'Valby', 'Sundbyøster', 'Tårnby', 'Sundbyvester', 'Falkoner', 'Indre By', 'Nørrebro']"
64076056-27b1-4e14-a46a-fd43de98ec6c,Mads Strange Vaarby,Mads Strange,Liberal Alliance,København,"['Tårnby', 'Vesterbro', 'Nørrebro', 'Valby', 'Indre By', 'Bispebjerg', 'Sundbyvester', 'Falkoner', 'Brønshøj', 'Østerbro', 'Sundbyøster', 'Slots']"
82930134-75eb-439a-91ff-ffc0b83ba54f,Ole Birk Olesen,Ole Birk Olesen,Liberal Alliance,København,"['Indre By', 'Østerbro', 'Nørrebro', 'Tårnby', 'Brønshøj', 'Sundbyvester', 'Slots', 'Sundbyøster', 'Bispebjerg', 'Valby', 'Falkoner', 'Vesterbro']"
95c283c9-8667-4b63-81b8-6e9458c58f65,Laura Emilie Fabricius-Lauritzen,Laura Emilie Fabricius-Lauritzen,Liberal Alliance,København,"['Vesterbro', 'Valby', 'Falkoner', 'Sundbyvester', 'Bispebjerg', 'Nørrebro', 'Brønshøj', 'Sundbyøster', 'Slots', 'Tårnby', 'Østerbro', 'Indre By']"
9a2907d0-5642-45bc-8523-a67590015624,Per Nørgaard Andersen,Per Nørgaard Andersen,Liberal Alliance,København,"['Falkoner', 'Slots', 'Indre By', 'Vesterbro', 'Sundbyvester', 'Valby', 'Tårnby', 'Østerbro', 'Sundbyøster', 'Bispebjerg', 'Nørrebro', 'Brønshøj']"
ae2c2d2c-3556-450c-a640-09e82f40af04,Charlotte Amalie Nellemann Nielsen,Charlotte Nellemann,Liberal Alliance,København,"['Nørrebro', 'Sundbyøster', 'Bispebjerg', 'Indre By', 'Østerbro', 'Brønshøj', 'Slots', 'Sundbyvester', 'Tårnby', 'Valby', 'Falkoner', 'Vesterbro']"
bf4c2ed7-9762-446e-a446-ea3ebdb8dc6e,Alexander Adam Ryle,Alexander Ryle,Liberal Alliance,København,"['Brønshøj', 'Slots', 'Nørrebro', 'Sundbyvester', 'Sundbyøster', 'Falkoner', 'Tårnby', 'Valby', 'Vesterbro', 'Østerbro', 'Indre By', 'Bispebjerg']"
cbbe7016-8222-4ded-bf32-a08cfb245c0e,Torben Guldbæk,Torben Guldbæk,Liberal Alliance,København,"['Indre By', 'Brønshøj', 'Sundbyøster', 'Vesterbro', 'Sundbyvester', 'Slots', 'Nørrebro', 'Bispebjerg', 'Valby', 'Tårnby', 'Østerbro', 'Falkoner']"
d79f64ca-730e-4cde-96ff-ddd84787a794,Line Østergaard Olsen,Line Østergaard Olsen,Liberal Alliance,København,"['Brønshøj', 'Vesterbro', 'Sundbyvester', 'Indre By', 'Sundbyøster', 'Østerbro', 'Bispebjerg', 'Tårnby', 'Valby', 'Slots', 'Nørrebro', 'Falkoner']"
0627cd08-6071-4d2e-9bde-4eb454455bbe,Ellen Emilie Mindegaard-Müllertz,Ellen Emilie,Moderaterne,København,"['Valby', 'Sundbyøster', 'Indre By', 'Bispebjerg', 'Brønshøj', 'Vesterbro', 'Slots', 'Nørrebro', 'Tårnby', 'Falkoner', 'Sundbyvester', 'Østerbro']"
